recency	history_segment	history	mens	womens	zip_code	newbie	channel_phone	channel_web	segment_mens	segment_womens	visit	conversion	spend	history_norm
10	275	316.67	1	1	3	0	1	0	0	0	0	0	0.0	5.854591945486092
10	50	45.33	0	1	2	1	0	1	0	0	0	0	0.0	3.8562524282642756
4	625	712.23	0	1	3	1	0	1	0	0	0	0	0.0	6.69448117606143
3	425	420.94	1	0	2	0	0	1	0	0	0	0	0.0	6.149080623833428
1	425	382.23	1	0	2	1	1	0	0	0	0	0	0.0	6.049217336113702
5	50	45.01	0	1	2	1	0	1	0	0	0	0	0.0	3.8490105391550764
5	875	801.19	0	1	3	1	1	0	0	0	0	0	0.0	6.816767048450669
1	275	263.16	0	1	3	1	0	1	0	0	0	0	0.0	5.6633421943997595
3	150	105.72	0	1	3	0	0	1	0	0	0	0	0.0	4.724041884311545
4	50	46.11	1	0	1	0	1	0	0	0	1	0	0.0	3.8736937478207873
4	50	29.99	1	0	3	0	1	0	0	0	0	0	0.0	3.434456884946614
1	275	233.44	1	0	1	0	0	1	0	0	1	0	0.0	5.539631178287875
9	150	125.44	1	0	1	1	1	0	0	0	0	0	0.0	4.899824900380051
5	275	278.04	1	0	3	0	1	0	0	0	0	0	0.0	5.720151658023195
9	50	60.7	0	1	2	1	1	0	0	0	0	0	0.0	4.154976423126288
2	150	194.07	1	0	2	0	0	1	0	0	1	0	0.0	5.349121629991042
5	875	970.36	1	1	2	1	1	0	0	0	0	0	0.0	7.0159824381172475
3	275	292.41	1	0	2	0	1	0	0	0	0	0	0.0	5.772214662132194
1	50	29.99	1	0	3	1	1	0	0	0	0	0	0.0	3.434456884946614
1	150	161.03	1	0	3	1	1	0	0	0	0	0	0.0	5.156835764151393
4	150	104.85	0	1	1	1	0	1	0	0	0	0	0.0	4.715553474677907
9	275	252.5	1	0	3	0	1	0	0	0	0	0	0.0	5.620644840081086
2	425	455.02	0	1	3	0	0	1	0	0	0	0	0.0	6.229712465950369
6	50	42.16	1	0	1	0	0	1	0	0	0	0	0.0	3.782157378373523
1	875	781.85	1	0	3	1	1	0	0	0	0	0	0.0	6.791372347923273
9	275	339.13	1	1	1	0	0	1	0	0	1	0	0.0	5.925444442795867
7	150	127.73	1	0	2	1	1	0	0	0	0	0	0.0	4.918428538382861
8	625	689.42	1	1	3	1	1	1	0	0	0	0	0.0	6.660676576445025
1	50	41.95	1	0	2	0	0	1	0	0	0	0	0.0	3.7770549884414177
5	150	135.15	1	0	2	0	1	0	0	0	0	0	0.0	4.976507382173952
12	50	68.51	1	0	3	1	0	1	0	0	0	0	0.0	4.278957999912393
5	50	32.22	0	1	2	1	0	1	0	0	1	0	0.0	3.507616991754099
7	150	168.43	1	0	3	1	0	1	0	0	0	0	0.0	5.2031084268499725
9	50	59.82	1	0	2	1	0	1	0	0	0	0	0.0	4.1400232352550095
1	50	32.89	1	0	1	1	1	0	0	0	0	0	0.0	3.5286161388457167
12	275	230.83	0	1	3	0	1	1	0	0	0	0	0.0	5.528028528961371
10	150	147.64	0	1	3	0	1	0	0	0	1	0	0.0	5.067460750962572
10	50	29.99	0	1	2	1	0	1	0	0	1	0	0.0	3.434456884946614
9	50	38.29	1	0	2	0	1	0	0	0	0	0	0.0	3.683800003425236
9	50	29.99	0	1	2	1	1	0	0	0	0	0	0.0	3.434456884946614
10	50	29.99	1	0	2	1	1	0	0	0	0	0	0.0	3.434456884946614
2	275	309.54	1	0	2	0	0	1	0	0	0	0	0.0	5.831051166842099
5	50	73.06	0	1	2	0	1	0	0	0	0	0	0.0	4.344859382760171
9	50	95.87	0	1	2	1	0	1	0	0	0	0	0.0	4.623602943059865
5	425	385.13	1	1	2	0	1	1	0	0	0	0	0.0	6.057039790474884
1	50	75.64	1	0	2	1	0	1	0	0	0	0	0.0	4.380437351702885
7	50	29.99	0	1	2	1	1	0	0	0	0	0	0.0	3.434456884946614
7	150	101.15	1	0	3	1	0	1	0	0	0	0	0.0	4.678653426021303
3	50	35.09	0	1	3	1	1	0	0	0	0	0	0.0	3.594694514319105
1	150	186.68	1	0	1	0	1	0	0	0	0	0	0.0	5.309104652669793
11	150	132.17	0	1	2	0	1	0	0	0	0	0	0.0	4.953572218096822
1	150	118.28	0	1	2	0	1	0	0	0	0	0	0.0	4.839400365684778
12	50	52.88	1	0	2	1	1	0	0	0	0	0	0.0	4.013807033293466
7	150	131.11	1	0	2	1	1	0	0	0	0	0	0.0	4.945289910431113
2	50	51.06	0	1	3	0	1	0	0	0	0	0	0.0	3.97797558755693
7	50	75.07	1	0	3	1	1	0	0	0	0	0	0.0	4.372682067889537
9	425	464.45	1	0	2	1	0	1	0	0	0	0	0.0	6.250963722758786
11	275	254.47	1	0	2	0	0	1	0	0	0	0	0.0	5.628668811958597
9	50	31.46	0	1	3	1	0	1	0	0	0	0	0.0	3.483264989690701
7	425	461.81	0	1	3	0	1	1	0	0	0	0	0.0	6.245057823725391
4	425	375.22	0	1	1	1	1	1	0	0	0	0	0.0	6.030062170577436
10	50	67.94	0	1	1	0	0	1	0	0	0	0	0.0	4.270397136842953
9	150	126.76	0	1	3	1	1	0	0	0	0	0	0.0	4.910589206907529
7	625	656.61	1	1	2	1	0	1	0	0	1	0	0.0	6.610048971618944
1	50	95.09	1	0	3	0	1	0	0	0	0	0	0.0	4.61521586448593
4	425	359.93	1	0	2	0	1	0	0	0	0	0	0.0	5.987016617842263
5	50	48.88	1	0	2	1	1	0	0	0	0	0	0.0	3.9333464248907197
2	425	352.86	1	1	2	1	1	0	0	0	0	0	0.0	5.966494168453428
12	50	75.67	0	1	2	0	1	0	0	0	0	0	0.0	4.380843913385007
9	50	43.13	0	1	2	1	1	0	0	0	0	0	0.0	3.8054023055369397
2	425	407.91	1	1	2	0	0	1	0	0	1	0	0.0	6.116524005510224
6	625	720.96	1	1	2	1	1	0	0	0	0	0	0.0	6.707135054347464
2	875	903.82	1	1	3	1	0	1	0	0	0	0	0.0	6.942084432617519
6	150	120.13	1	0	1	0	1	0	0	0	0	0	0.0	4.855354316407484
2	875	988.76	1	1	2	1	1	1	0	0	1	0	0.0	7.0355285669278675
2	625	548.18	1	0	2	1	0	1	0	0	0	0	0.0	6.422775008679025
8	275	250.1	0	1	2	1	0	1	0	0	0	0	0.0	5.610784915397348
1	425	422.24	1	0	3	0	1	0	0	0	0	0	0.0	6.152273644292162
3	50	92.83	1	0	2	0	1	0	0	0	0	0	0.0	4.590522964709373
1	625	634.9	0	1	2	1	1	1	0	0	0	0	0.0	6.575147030932169
4	50	29.99	1	0	2	1	1	0	0	0	0	0	0.0	3.434456884946614
7	50	81.86	0	1	2	1	1	0	0	0	0	0	0.0	4.461478784669429
1	275	256.4	1	0	3	0	1	0	0	0	0	0	0.0	5.6364701918982085
11	50	42.04	0	1	2	1	1	0	0	0	0	0	0.0	3.779244829544729
9	275	281.79	0	1	2	1	1	1	0	0	0	0	0.0	5.733991571837615
7	150	196.02	0	1	3	0	0	1	0	0	0	0	0.0	5.359428333960112
10	50	29.99	0	1	2	0	1	0	0	0	0	0	0.0	3.434456884946614
7	625	595.45	1	0	3	1	0	1	0	0	0	0	0.0	6.508575073787409
10	425	408.31	0	1	3	0	0	1	0	0	0	0	0.0	6.117538733526314
4	150	185.36	0	1	1	1	0	1	0	0	0	0	0.0	5.301791346015079
5	150	139.46	1	0	2	1	1	0	0	0	0	0	0.0	5.008804436646557
9	425	364.46	1	0	2	0	1	1	0	0	0	0	0.0	5.999956463188561
2	275	272.47	1	0	2	0	1	0	0	0	1	1	202.49	5.699248377686408
10	275	264.55	1	1	2	0	0	1	0	0	0	0	0.0	5.668782511679526
2	425	445.29	0	1	2	0	1	0	0	0	0	0	0.0	6.2073211228186045
4	50	42.39	0	1	2	1	0	1	0	0	0	0	0.0	3.787716797945585
5	150	121.28	0	1	3	1	0	1	0	0	0	0	0.0	4.865148980042276
10	50	63.59	0	1	3	0	0	1	0	0	0	0	0.0	4.202610642618408
12	425	407.79	1	0	2	0	0	1	0	0	0	0	0.0	6.116219394184226
12	150	183.56	0	1	2	0	0	1	0	0	0	0	0.0	5.291734766389661
5	50	45.23	0	1	1	1	0	1	0	0	0	0	0.0	3.853994812469174
2	50	86.74	0	1	2	0	1	0	0	0	0	0	0.0	4.520884266487382
1	625	611.54	0	1	3	1	1	1	0	0	0	0	0.0	6.536241636879881
7	50	50.29	1	0	3	0	1	0	0	0	0	0	0.0	3.9624322721462093
7	50	98.03	0	1	2	1	0	1	0	0	0	0	0.0	4.646479368568991
1	50	82.81	0	1	2	0	1	0	0	0	0	0	0.0	4.473314616310466
11	150	125.0	0	1	2	0	0	1	0	0	0	0	0.0	4.896211757396333
3	875	969.44	0	1	2	1	1	1	0	0	0	0	0.0	7.014995483058055
2	275	258.85	0	1	3	0	1	0	0	0	0	0	0.0	5.646289823560872
3	150	106.62	0	1	2	0	0	1	0	0	0	0	0.0	4.732750224341292
4	275	200.11	1	0	3	0	0	1	0	0	0	0	0.0	5.380718831245609
1	50	29.99	0	1	3	0	0	1	0	0	0	0	0.0	3.434456884946614
4	50	40.03	1	0	3	1	0	1	0	0	0	0	0.0	3.729191003447242
1	425	448.26	1	1	3	0	1	0	0	0	0	0	0.0	6.2142070575456305
2	275	209.77	1	1	1	0	0	1	0	0	1	0	0.0	5.429333864207889
11	425	374.5	1	1	3	0	1	0	0	0	0	0	0.0	6.028074623647333
3	50	30.67	0	1	1	1	0	1	0	0	0	0	0.0	3.457323741185576
7	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
9	425	462.63	1	0	2	0	0	1	0	0	0	0	0.0	6.246895817948075
3	625	603.58	1	1	2	1	1	0	0	0	0	0	0.0	6.522646167158283
4	50	86.91	0	1	3	0	1	0	0	0	1	0	0.0	4.522893323380356
2	425	439.87	1	1	3	0	1	0	0	0	0	0	0.0	6.194636341955189
6	275	240.67	1	1	2	0	1	0	0	0	0	0	0.0	5.571110681483229
7	50	29.99	0	1	3	0	1	0	0	0	1	0	0.0	3.434456884946614
7	50	29.99	1	0	3	1	0	1	0	0	0	0	0.0	3.434456884946614
4	50	29.99	0	1	2	0	0	1	0	0	0	0	0.0	3.434456884946614
10	150	130.79	1	0	2	1	0	1	0	0	0	0	0.0	4.942776504940033
1	275	313.57	1	1	2	1	0	1	0	0	1	0	0.0	5.84442224958399
7	50	46.72	0	1	2	0	1	0	0	0	0	0	0.0	3.8871305525270254
3	50	29.99	0	1	3	1	0	1	0	0	0	0	0.0	3.434456884946614
4	50	29.99	0	1	2	0	0	1	0	0	0	0	0.0	3.434456884946614
10	50	29.99	1	0	3	1	0	1	0	0	0	0	0.0	3.434456884946614
12	50	29.99	0	1	3	0	0	1	0	0	0	0	0.0	3.434456884946614
2	150	101.88	1	0	3	1	0	1	0	0	0	0	0.0	4.686038829616203
3	50	58.03	1	0	3	1	0	1	0	0	0	0	0.0	4.108920184022005
8	150	121.56	0	1	2	0	0	1	0	0	0	0	0.0	4.867519788596487
4	150	190.76	1	0	2	1	1	0	0	0	0	0	0.0	5.331388635168763
7	150	128.77	0	1	3	0	0	1	0	0	0	0	0.0	4.926768114512995
4	275	327.51	1	0	3	1	1	0	0	0	0	0	0.0	5.889390907091883
2	275	222.31	1	0	3	0	0	1	0	0	0	0	0.0	5.489224227840763
1	275	295.19	0	1	3	1	0	1	0	0	0	0	0.0	5.781992422885421
1	275	307.32	0	1	2	0	1	0	0	0	0	0	0.0	5.823611333527095
1	275	299.58	1	1	2	0	1	0	0	0	0	0	0.0	5.7972479376703605
1	50	99.77	1	0	2	1	1	0	0	0	0	0	0.0	4.664546050186025
9	50	63.58	0	1	2	0	0	1	0	0	0	0	0.0	4.20244955857181
9	425	359.69	1	0	3	0	1	0	0	0	1	0	0.0	5.986326554126989
10	50	78.55	1	0	2	1	0	1	0	0	0	0	0.0	4.419145997474292
8	150	165.03	0	1	3	0	0	1	0	0	0	0	0.0	5.18210436031605
2	625	562.6	0	1	3	1	0	1	0	0	0	0	0.0	6.449704648063918
6	50	29.99	0	1	3	0	0	1	0	0	0	0	0.0	3.434456884946614
1	425	495.64	1	0	3	1	0	1	0	0	0	0	0.0	6.318316995149761
11	50	29.99	1	0	3	1	0	1	0	0	0	0	0.0	3.434456884946614
2	275	221.33	1	0	3	1	0	1	0	0	0	0	0.0	5.48466632666279
2	425	379.62	1	0	2	0	1	0	0	0	0	0	0.0	6.042126510483632
2	50	93.55	0	1	2	1	0	1	0	0	0	0	0.0	4.59845401323063
6	150	148.94	1	0	2	1	1	0	0	0	0	0	0.0	5.0764840175048285
12	50	40.52	0	1	1	0	1	0	0	0	0	0	0.0	3.7416197846513506
6	425	390.46	1	0	2	0	1	0	0	0	0	0	0.0	6.071265393028977
7	150	160.34	0	1	3	0	1	0	0	0	0	0	0.0	5.152413902453981
2	425	477.46	1	0	3	0	0	1	0	0	0	0	0.0	6.279589092093491
5	275	324.09	1	0	3	1	1	1	0	0	0	0	0.0	5.878537120347186
11	50	29.99	0	1	1	0	1	0	0	0	0	0	0.0	3.434456884946614
8	150	130.71	0	1	3	0	1	0	0	0	0	0	0.0	4.9421471982599625
12	50	89.33	0	1	1	1	1	0	0	0	0	0	0.0	4.551076699295013
9	150	118.59	1	0	3	0	0	1	0	0	0	0	0.0	4.842090958520692
12	275	296.68	0	1	1	0	1	1	0	0	0	0	0.0	5.787195403203089
6	50	95.1	0	1	2	0	0	1	0	0	0	0	0.0	4.615323823352397
1	625	584.87	0	1	3	1	0	1	0	0	0	0	0.0	6.489974824462332
1	150	106.62	1	0	1	1	1	0	0	0	0	0	0.0	4.732750224341292
1	150	145.34	1	0	2	0	1	0	0	0	0	0	0.0	5.051301261535622
2	275	215.97	0	1	2	0	1	0	0	0	1	0	0.0	5.459376862703712
3	625	586.2	0	1	3	1	1	0	0	0	0	0	0.0	6.492331341500765
3	50	29.99	0	1	2	0	1	0	0	0	0	0	0.0	3.434456884946614
10	50	49.29	1	0	1	1	1	0	0	0	0	0	0.0	3.9418891429479626
2	50	29.99	1	0	1	1	1	0	0	0	0	0	0.0	3.434456884946614
2	1000	1563.21	0	1	3	1	1	0	0	0	0	0	0.0	7.512801787311826
10	50	77.08	0	1	2	0	0	1	0	0	0	0	0.0	4.399773741812749
4	50	91.72	0	1	3	0	0	1	0	0	0	0	0.0	4.578175304584125
2	425	375.52	0	1	2	0	1	0	0	0	0	0	0.0	6.030889196245781
1	875	811.53	1	1	3	1	1	1	0	0	0	0	0.0	6.83009523660098
6	50	33.28	1	0	3	0	1	0	0	0	0	0	0.0	3.540644550521196
4	50	98.44	0	1	2	1	0	1	0	0	0	0	0.0	4.65076500821957
10	625	557.73	0	1	2	1	1	0	0	0	0	0	0.0	6.440687352508785
1	150	100.53	1	0	3	1	1	0	0	0	0	0	0.0	4.6723391549107705
10	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
11	275	296.46	0	1	1	0	1	1	0	0	1	0	0.0	5.786428814892668
4	875	966.12	1	1	2	1	1	1	0	0	0	0	0.0	7.011426102480432
1	275	226.31	1	0	2	0	1	0	0	0	0	0	0.0	5.507623030992255
2	50	51.73	0	1	2	0	1	0	0	0	0	0	0.0	3.991311839692418
12	425	374.34	0	1	3	1	1	0	0	0	0	0	0.0	6.027632430639742
9	150	112.7	1	0	1	0	1	0	0	0	1	0	0.0	4.789732375052951
2	50	37.15	1	0	1	1	0	1	0	0	0	0	0.0	3.6529351387147067
7	50	85.71	1	0	3	1	1	0	0	0	0	0	0.0	4.508627392252844
2	50	29.99	1	0	1	1	0	1	0	0	0	0	0.0	3.434456884946614
4	50	29.99	0	1	1	1	0	1	0	0	0	0	0.0	3.434456884946614
1	50	31.06	1	0	1	0	1	0	0	0	0	0	0.0	3.470212164801691
6	425	401.69	1	0	1	0	1	1	0	0	0	0	0.0	6.100616400332485
9	50	29.99	0	1	3	0	0	1	0	0	0	0	0.0	3.434456884946614
9	50	29.99	1	0	3	0	1	0	0	0	0	0	0.0	3.434456884946614
8	150	113.53	0	1	2	0	0	1	0	0	0	0	0.0	4.797273059053231
3	50	69.56	1	0	3	0	1	0	0	0	0	0	0.0	4.294544248045695
1	625	740.37	1	0	3	1	0	1	0	0	1	0	0.0	6.734731880850008
10	425	367.79	1	0	3	1	1	1	0	0	0	0	0.0	6.0093669607670055
12	150	158.24	0	1	2	0	1	0	0	0	0	0	0.0	5.1388387128397115
1	150	191.98	1	0	2	1	0	1	0	0	0	0	0.0	5.337960009153146
1	625	666.63	1	1	3	1	0	1	0	0	0	0	0.0	6.625772323363287
2	150	195.9	0	1	3	1	0	1	0	0	0	0	0.0	5.358797024953437
9	50	51.06	1	0	2	0	0	1	0	0	0	0	0.0	3.97797558755693
1	425	390.68	1	0	3	0	1	0	0	0	0	0	0.0	6.071848409159489
10	150	177.48	1	0	2	0	0	1	0	0	0	0	0.0	5.257025820512901
10	150	126.03	1	0	1	0	0	1	0	0	1	0	0.0	4.90465007050925
4	50	29.99	0	1	3	1	0	1	0	0	0	0	0.0	3.434456884946614
3	425	358.17	1	0	2	0	1	0	0	0	0	0	0.0	5.981945491123176
1	425	447.69	1	0	2	0	1	1	0	0	0	0	0.0	6.212889038795235
3	150	177.82	1	0	3	0	0	1	0	0	0	0	0.0	5.258997771583545
10	50	79.36	1	0	2	1	0	1	0	0	1	0	0.0	4.429667045022985
2	150	120.25	0	1	3	1	0	1	0	0	0	0	0.0	4.85638071469729
5	50	95.69	1	0	2	0	0	1	0	0	1	0	0.0	4.621673500799468
5	425	492.03	1	1	3	0	0	1	0	0	0	0	0.0	6.3107404366315345
10	50	34.74	1	0	2	0	0	1	0	0	0	0	0.0	3.5844624239969964
6	150	131.59	0	1	2	0	1	0	0	0	0	0	0.0	4.949048606011408
1	50	29.99	1	0	3	1	1	0	0	0	0	0	0.0	3.434456884946614
2	425	401.43	1	0	1	0	1	1	0	0	0	0	0.0	6.099946131187644
1	625	590.04	0	1	3	1	0	1	0	0	1	0	0.0	6.499105408127426
2	1000	1435.78	0	1	3	1	1	0	0	0	0	0	0.0	7.424103663079894
9	425	377.1	0	1	1	1	0	1	0	0	1	0	0.0	6.035234053375147
10	50	63.07	0	1	3	1	0	1	0	0	0	0	0.0	4.194200692715502
10	275	315.73	0	1	2	0	1	1	0	0	0	0	0.0	5.851518725501635
4	50	29.99	1	0	3	1	1	0	0	0	0	0	0.0	3.434456884946614
4	425	375.24	0	1	2	0	0	1	0	0	0	0	0.0	6.03011732607149
8	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
4	50	29.99	0	1	2	0	0	1	0	0	0	0	0.0	3.434456884946614
3	50	73.08	0	1	3	0	0	1	0	0	0	0	0.0	4.345139956213049
3	1000	1118.58	1	1	1	1	1	0	0	0	0	0	0.0	7.163946782313023
5	150	170.44	1	0	2	1	0	1	0	0	0	0	0.0	5.215328156944765
1	150	151.3	0	1	3	0	1	0	0	0	0	0	0.0	5.09266640501912
9	50	29.99	1	0	3	1	1	0	0	0	0	0	0.0	3.434456884946614
3	425	445.22	0	1	2	0	1	1	0	0	0	0	0.0	6.207158277820049
9	50	29.99	0	1	2	0	1	0	0	0	0	0	0.0	3.434456884946614
1	150	126.87	0	1	2	1	1	0	0	0	0	0	0.0	4.911481195986891
9	275	234.04	0	1	2	0	1	1	0	0	0	0	0.0	5.5422802179807515
3	425	489.44	1	0	3	1	1	0	0	0	0	0	0.0	6.305270495195853
2	50	30.22	0	1	2	0	1	0	0	0	0	0	0.0	3.4422484474669433
2	150	164.02	1	0	3	0	1	0	0	0	0	0	0.0	5.175781977957176
2	150	168.42	0	1	3	0	1	0	0	0	0	0	0.0	5.203047270424561
9	275	208.85	1	0	3	0	1	1	0	0	0	0	0.0	5.424800799893119
5	425	474.78	1	0	1	0	1	1	0	0	1	0	0.0	6.27375635131782
8	50	29.99	0	1	1	0	1	0	0	0	0	0	0.0	3.434456884946614
5	875	886.1	1	0	3	1	0	1	0	0	1	0	0.0	6.921491931775374
3	875	801.3	1	0	2	1	0	1	0	0	0	0	0.0	6.816909735664249
8	50	62.95	1	0	1	0	0	1	0	0	0	0	0.0	4.192250146097155
11	150	118.04	1	0	2	1	0	1	0	0	0	0	0.0	4.8373125065821325
1	625	512.29	0	1	1	1	0	1	0	0	0	0	0.0	6.3525660546125655
6	150	100.89	1	0	1	1	0	1	0	0	0	0	0.0	4.676010203613427
11	150	129.15	0	1	2	0	1	0	0	0	0	0	0.0	4.929798573238509
2	50	29.99	0	1	2	1	1	0	0	0	0	0	0.0	3.434456884946614
4	625	637.52	1	0	3	1	1	0	0	0	0	0	0.0	6.579421488974889
6	50	47.86	0	1	1	0	0	1	0	0	0	0	0.0	3.9117808136944587
4	50	31.38	0	1	1	1	0	1	0	0	0	0	0.0	3.4806676757061923
9	150	174.93	0	1	2	1	0	1	0	0	0	0	0.0	5.2421153518170565
10	275	231.98	0	1	2	0	0	1	0	0	0	0	0.0	5.533156798497452
5	625	563.75	0	1	2	1	1	1	0	0	0	0	0.0	6.451822661228392
7	150	161.34	1	0	1	1	1	0	0	0	0	0	0.0	5.15881626817731
8	150	199.16	1	0	3	1	1	0	0	0	0	0	0.0	5.375812436821757
4	625	514.32	0	1	2	1	1	0	0	0	0	0	0.0	6.356665855360875
2	425	394.08	0	1	3	0	1	0	0	0	0	0	0.0	6.0808173900030225
11	50	29.99	1	0	3	0	0	1	0	0	0	0	0.0	3.434456884946614
10	50	29.99	1	0	2	0	0	1	0	0	0	0	0.0	3.434456884946614
3	150	145.69	1	0	3	0	0	1	0	0	0	0	0.0	5.053776646131504
8	425	363.21	0	1	1	0	0	1	0	0	0	0	0.0	5.996401910086158
6	275	210.02	1	0	3	0	1	0	0	0	0	0	0.0	5.430562259941951
3	150	171.96	1	0	3	1	1	0	0	0	0	0	0.0	5.224474179391284
6	425	362.78	1	0	3	0	1	0	0	0	0	0	0.0	5.995176331639553
8	50	96.92	1	0	2	0	0	1	0	0	0	0	0.0	4.634786734962159
10	275	218.44	0	1	3	1	0	1	0	0	0	0	0.0	5.471107400140253
5	150	161.29	0	1	2	0	0	1	0	0	0	0	0.0	5.15849708808022
2	150	128.35	0	1	3	0	1	0	0	0	1	1	78.87	4.92340829836403
3	625	619.28	1	1	1	1	1	1	0	0	0	0	0.0	6.5492936778003
9	275	326.18	1	0	3	0	1	1	0	0	0	0	0.0	5.885183440074104
11	50	49.26	1	0	3	1	0	1	0	0	1	0	0.0	3.941266465944958
1	50	36.4	0	1	1	0	1	0	0	0	0	0	0.0	3.6321114170673368
2	425	360.26	1	0	3	0	1	0	0	0	0	0	0.0	5.9879647088488905
1	875	773.62	1	1	2	1	1	0	0	0	0	0	0.0	6.780375827828561
1	275	227.96	0	1	3	0	1	1	0	0	0	0	0.0	5.515118519654911
11	875	759.7	1	1	3	1	1	1	0	0	0	0	0.0	6.76150915253752
9	50	29.99	1	0	2	1	1	0	0	0	0	0	0.0	3.434456884946614
4	425	485.72	1	0	2	0	1	1	0	0	0	0	0.0	6.297363491777429
2	150	115.95	0	1	3	0	0	1	0	0	0	0	0.0	4.818950257233989
4	150	100.98	0	1	3	0	0	1	0	0	0	0	0.0	4.676925930839727
2	275	232.56	0	1	1	1	1	1	0	0	0	0	0.0	5.53573364947722
2	275	248.4	1	0	3	0	1	0	0	0	0	0	0.0	5.60374371887216
1	150	120.22	0	1	3	1	1	0	0	0	0	0	0.0	4.856124210627284
4	50	51.38	1	0	1	0	0	1	0	0	0	0	0.0	3.9843667083212635
10	50	68.57	0	1	3	1	0	1	0	0	0	0	0.0	4.2798550205975445
1	50	29.99	1	0	2	1	0	1	0	0	1	0	0.0	3.434456884946614
1	150	150.27	1	0	2	0	0	1	0	0	0	0	0.0	5.085634838026781
6	50	70.0	0	1	1	0	0	1	0	0	0	0	0.0	4.301006194518362
8	50	80.85	0	1	1	1	1	0	0	0	0	0	0.0	4.4487447059462015
2	50	32.09	0	1	2	1	1	0	0	0	0	0	0.0	3.5034922781946674
1	425	456.29	0	1	2	0	1	1	0	0	0	0	0.0	6.23259989230599
4	275	227.3	0	1	3	0	0	1	0	0	0	0	0.0	5.512126817390116
3	150	123.06	1	0	3	1	0	1	0	0	0	0	0.0	4.880128813003403
10	275	210.52	1	1	2	0	1	0	0	0	0	0	0.0	5.433014696037269
5	50	46.55	0	1	1	0	1	0	0	0	1	0	0.0	3.883403482125113
8	50	29.99	1	0	3	0	0	1	0	0	0	0	0.0	3.434456884946614
1	50	68.12	1	0	2	1	1	0	0	0	0	0	0.0	4.2731082575020105
10	50	77.43	0	1	2	1	0	1	0	0	0	0	0.0	4.4044192952100305
6	150	162.1	0	1	3	0	0	1	0	0	0	0	0.0	5.163655734630701
3	275	326.15	0	1	3	0	0	1	0	0	0	0	0.0	5.885088338214333
12	50	29.99	0	1	1	0	0	1	0	0	1	0	0.0	3.434456884946614
8	50	29.99	1	0	3	0	0	1	0	0	0	0	0.0	3.434456884946614
1	150	189.98	1	0	3	1	0	1	0	0	0	0	0.0	5.327165331437261
1	150	109.84	1	0	2	1	0	1	0	0	0	0	0.0	4.763319154961169
11	275	238.18	0	1	2	1	0	1	0	0	0	0	0.0	5.56037662245201
10	150	113.55	1	0	2	0	0	1	0	0	0	0	0.0	4.797454085248396
3	275	221.49	1	0	2	1	0	1	0	0	0	0	0.0	5.485411842652181
2	50	77.99	1	0	2	1	0	1	0	0	0	0	0.0	4.4118089299379815
8	425	364.21	1	0	3	0	1	0	0	0	1	0	0.0	5.999246523233896
9	50	64.2	0	1	3	0	0	1	0	0	0	0	0.0	4.212389444016727
1	150	193.25	1	0	3	0	0	1	0	0	1	0	0.0	5.344756741696864
9	150	177.25	1	0	2	0	0	1	0	0	0	0	0.0	5.255689722718286
5	275	333.07	1	0	2	0	1	0	0	0	0	0	0.0	5.90679799583941
11	50	80.74	1	0	2	1	0	1	0	0	0	0	0.0	4.447348286684146
4	150	184.47	0	1	2	0	1	0	0	0	0	0	0.0	5.2968311201816345
4	275	268.9	1	0	1	0	0	1	0	0	0	0	0.0	5.685626151729893
5	625	578.65	0	1	2	1	0	1	0	0	0	0	0.0	6.478882922149308
11	625	500.3	1	1	2	1	1	1	0	0	0	0	0.0	6.328016543387848
9	50	34.54	1	0	1	1	0	1	0	0	0	0	0.0	3.5785693994313474
5	150	124.41	1	0	3	0	0	1	0	0	0	0	0.0	4.8913469646013725
1	150	141.2	1	0	3	0	0	1	0	0	0	0	0.0	5.021562815659891
8	275	327.3	1	0	2	0	0	1	0	0	1	1	162.21	5.8887277008220185
8	150	180.51	1	0	3	0	0	1	0	0	0	0	0.0	5.274468500472642
8	275	225.77	0	1	1	0	0	1	0	0	0	0	0.0	5.505158156961443
7	150	163.8	1	0	3	1	1	0	0	0	0	0	0.0	5.174399692179498
4	150	160.98	1	0	2	1	1	0	0	0	0	0	0.0	5.156515973052986
10	50	96.09	0	1	3	1	0	1	0	0	0	0	0.0	4.625956264975567
4	150	141.12	1	0	1	1	1	0	0	0	0	0	0.0	5.020979660141803
5	50	29.99	1	0	3	1	0	1	0	0	0	0	0.0	3.434456884946614
3	50	31.59	0	1	3	1	1	0	0	0	0	0	0.0	3.487471651937466
1	875	930.77	1	1	1	1	1	1	0	0	0	0	0.0	6.9726461271539275
10	275	238.08	1	1	2	0	1	1	0	0	0	0	0.0	5.559943208837776
7	50	29.99	0	1	3	0	1	0	0	0	0	0	0.0	3.434456884946614
1	275	240.59	1	0	3	0	0	1	0	0	0	0	0.0	5.570767532236369
10	150	156.02	1	0	2	1	0	1	0	0	1	0	0.0	5.124291637330239
10	150	173.38	1	0	3	0	1	0	0	0	0	0	0.0	5.232946159306217
8	50	84.08	1	0	1	0	1	0	0	0	1	0	0.0	4.488928112553411
8	625	657.91	0	1	3	1	0	1	0	0	0	0	0.0	6.612102343087829
